origen,destino,precios,hora_salida,hora_llegada,lleno,plaza_H_disponible,enlace_duracion,duracion_horas,duracion_minutos,dia_de_la_semana,dia_numero,mes,enlace_horas,enlace_minutos,duracion_total
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Viernes,27,Diciembre,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Sábado,28,Diciembre,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Sábado,28,Diciembre,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Sábado,28,Diciembre,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:45 h,15:03 h,0.0,0.0,1 horas 30 minutos,2,18,Domingo,29,Diciembre,1,30,2.3
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Domingo,29,Diciembre,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Lunes,30,Diciembre,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Lunes,30,Diciembre,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Lunes,30,Diciembre,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Martes,31,Diciembre,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Martes,31,Diciembre,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Martes,31,Diciembre,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Miércoles,01,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Miércoles,01,Enero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Miércoles,01,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Jueves,02,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Jueves,02,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Jueves,02,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Viernes,03,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Viernes,03,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Viernes,03,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Sábado,04,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Sábado,04,Enero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Sábado,04,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:45 h,15:03 h,0.0,0.0,1 horas 30 minutos,2,18,Domingo,05,Enero,1,30,2.3
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Domingo,05,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Lunes,06,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Lunes,06,Enero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Lunes,06,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Martes,07,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Martes,07,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Martes,07,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Miércoles,08,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Miércoles,08,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Miércoles,08,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Jueves,09,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Jueves,09,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Jueves,09,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Viernes,10,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Viernes,10,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Viernes,10,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Sábado,11,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Sábado,11,Enero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Sábado,11,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:45 h,15:03 h,0.0,0.0,1 horas 30 minutos,2,18,Domingo,12,Enero,1,30,2.3
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Domingo,12,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Lunes,13,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Lunes,13,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Lunes,13,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Martes,14,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Martes,14,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Martes,14,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Miércoles,15,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Miércoles,15,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Miércoles,15,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Jueves,16,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Jueves,16,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Jueves,16,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Viernes,17,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Viernes,17,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Viernes,17,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Sábado,18,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Sábado,18,Enero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Sábado,18,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:45 h,15:03 h,0.0,0.0,1 horas 30 minutos,2,18,Domingo,19,Enero,1,30,2.3
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Domingo,19,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Lunes,20,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Lunes,20,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Lunes,20,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Martes,21,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Martes,21,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Martes,21,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Miércoles,22,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Miércoles,22,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Miércoles,22,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Jueves,23,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Jueves,23,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Jueves,23,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Viernes,24,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Viernes,24,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Viernes,24,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Sábado,25,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Sábado,25,Enero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Sábado,25,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:45 h,15:03 h,0.0,0.0,1 horas 30 minutos,2,18,Domingo,26,Enero,1,30,2.3
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Domingo,26,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Lunes,27,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Lunes,27,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Lunes,27,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Martes,28,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Martes,28,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Martes,28,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Miércoles,29,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Miércoles,29,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Miércoles,29,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Jueves,30,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Jueves,30,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Jueves,30,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Viernes,31,Enero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Viernes,31,Enero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Viernes,31,Enero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Sábado,01,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Sábado,01,Febrero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Sábado,01,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:45 h,15:03 h,0.0,0.0,1 horas 30 minutos,2,18,Domingo,02,Febrero,1,30,2.3
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Domingo,02,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Lunes,03,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Lunes,03,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Lunes,03,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Martes,04,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Martes,04,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Martes,04,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Miércoles,05,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Miércoles,05,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Miércoles,05,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Jueves,06,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Jueves,06,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Jueves,06,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Viernes,07,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Viernes,07,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Viernes,07,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Sábado,08,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:46 h,15:03 h,0.0,0.0,1 horas 29 minutos,2,17,Sábado,08,Febrero,1,29,2.283333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Sábado,08,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,7.45,12:45 h,15:03 h,0.0,0.0,1 horas 30 minutos,2,18,Domingo,09,Febrero,1,30,2.3
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Domingo,09,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Lunes,10,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Lunes,10,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Lunes,10,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Martes,11,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Martes,11,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Martes,11,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Miércoles,12,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Miércoles,12,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Miércoles,12,Febrero,0,0,0.6833333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,09:32 h,10:14 h,0.0,0.0,0,0,42,Jueves,13,Febrero,0,0,0.7
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.9,12:46 h,14:48 h,0.0,0.0,1 horas 25 minutos,2,2,Jueves,13,Febrero,1,25,2.033333333333333
Arraia-Maeztu,Ribera Baja/Erribera Beitia,5.4,17:28 h,18:09 h,0.0,0.0,0,0,41,Jueves,13,Febrero,0,0,0.6833333333333333
Cáceres,Albacete,77.0,09:37 h,15:58 h,0.0,1.0,1 horas 31 minutos,6,21,Domingo,22,Diciembre,1,31,6.35
Cáceres,Albacete,,09:37 h,15:58 h,1.0,0.0,1 horas 31 minutos,6,21,Domingo,22,Diciembre,1,31,6.35
Cáceres,Albacete,55.45,13:30 h,20:05 h,0.0,1.0,1 horas 0 minutos,6,35,Domingo,22,Diciembre,1,0,6.583333333333333
Cáceres,Albacete,88.4,06:09 h,12:34 h,0.0,0.0, 43 minutos,6,25,Lunes,23,Diciembre,0,43,6.416666666666667
Cáceres,Albacete,73.7,08:31 h,15:32 h,0.0,1.0,1 horas 53 minutos,7,1,Lunes,23,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,87.7,08:31 h,15:32 h,0.0,0.0,1 horas 53 minutos,7,1,Lunes,23,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,77.0,13:30 h,20:38 h,0.0,0.0,1 horas 50 minutos,7,8,Lunes,23,Diciembre,1,50,7.133333333333334
Cáceres,Albacete,,13:30 h,21:15 h,1.0,0.0,1 horas 30 minutos,7,45,Lunes,23,Diciembre,1,30,7.75
Cáceres,Albacete,77.0,06:09 h,12:34 h,0.0,1.0, 43 minutos,6,25,Martes,24,Diciembre,0,43,6.416666666666667
Cáceres,Albacete,63.0,08:31 h,15:32 h,0.0,1.0,1 horas 53 minutos,7,1,Martes,24,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,82.0,08:31 h,15:32 h,0.0,0.0,1 horas 53 minutos,7,1,Martes,24,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,65.6,13:30 h,20:38 h,0.0,1.0,1 horas 50 minutos,7,8,Martes,24,Diciembre,1,50,7.133333333333334
Cáceres,Albacete,31.7,09:37 h,15:32 h,0.0,1.0, 48 minutos,5,55,Miércoles,25,Diciembre,0,48,5.916666666666667
Cáceres,Albacete,,09:37 h,15:32 h,1.0,0.0, 48 minutos,5,55,Miércoles,25,Diciembre,0,48,5.916666666666667
Cáceres,Albacete,55.45,13:30 h,20:05 h,0.0,1.0,1 horas 0 minutos,6,35,Miércoles,25,Diciembre,1,0,6.583333333333333
Cáceres,Albacete,,06:09 h,12:34 h,1.0,0.0, 43 minutos,6,25,Jueves,26,Diciembre,0,43,6.416666666666667
Cáceres,Albacete,60.0,08:31 h,15:32 h,0.0,1.0,1 horas 53 minutos,7,1,Jueves,26,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,,08:31 h,15:32 h,1.0,0.0,1 horas 53 minutos,7,1,Jueves,26,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,,13:30 h,20:38 h,1.0,0.0,1 horas 50 minutos,7,8,Jueves,26,Diciembre,1,50,7.133333333333334
Cáceres,Albacete,,13:30 h,21:15 h,1.0,0.0,1 horas 30 minutos,7,45,Jueves,26,Diciembre,1,30,7.75
Cáceres,Albacete,,06:09 h,12:34 h,1.0,0.0, 43 minutos,6,25,Viernes,27,Diciembre,0,43,6.416666666666667
Cáceres,Albacete,53.4,08:31 h,15:32 h,0.0,1.0,1 horas 53 minutos,7,1,Viernes,27,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,,08:31 h,15:32 h,1.0,0.0,1 horas 53 minutos,7,1,Viernes,27,Diciembre,1,53,7.016666666666667
Cáceres,Albacete,77.0,13:30 h,20:38 h,0.0,1.0,1 horas 50 minutos,7,8,Viernes,27,Diciembre,1,50,7.133333333333334
Cáceres,Albacete,44.85,13:30 h,21:15 h,0.0,1.0,1 horas 30 minutos,7,45,Viernes,27,Diciembre,1,30,7.75
Cáceres,Albacete,,06:09 h,12:34 h,1.0,0.0, 43 minutos,6,25,Sábado,28,Diciembre,0,43,6.416666666666667
Cáceres,Albacete,66.9,09:37 h,15:58 h,0.0,1.0,1 horas 31 minutos,6,21,Sábado,28,Diciembre,1,31,6.35
Cáceres,Albacete,,09:37 h,15:58 h,1.0,0.0,1 horas 31 minutos,6,21,Sábado,28,Diciembre,1,31,6.35
Cáceres,Albacete,66.9,09:37 h,15:58 h,0.0,1.0,1 horas 31 minutos,6,21,Domingo,29,Diciembre,1,31,6.35
Cáceres,Albacete,,09:37 h,15:58 h,1.0,0.0,1 horas 31 minutos,6,21,Domingo,29,Diciembre,1,31,6.35
Cáceres,Albacete,55.45,13:30 h,20:05 h,0.0,1.0,1 horas 0 minutos,6,35,Domingo,29,Diciembre,1,0,6.583333333333333
Cáceres,Albacete,,06:09 h,12:34 h,1.0,0.0, 43 minutos,6,25,Lunes,30,Diciembre,0,43,6.416666666666667
Cáceres,Albacete,48.4,08:31 h,15:32 h,0.0,1.0,1 horas 53 minutos,7,1,Lunes,30,Diciembre,1,53,7.016666666666667
